Program Index,Program,Program Type,File Reference Type,DDS File,File Usage,Access Type,Device Type,Source File
7683,PDWCETR,RPG,Database File,OPCXREL1IF,Unknown,Full Procedural,DISK,PDWCETR.txt
7683,PDWCETR,RPG,Database File,PDJEREL1IF,Unknown,Full Procedural,DISK,PDWCETR.txt
7683,PDWCETR,RPG,Database File,PDM0REL1IF,Unknown,Full Procedural,DISK,PDWCETR.txt
7683,PDWCETR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,PDWCETR.txt
7683,PDWCETR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,PDWCETR.txt
7683,PDWCETR,RPG,Database File,OPBGWKL0UF,Unknown,Full Procedural,DISK,PDWCETR.txt
7683,PDWCETR,RPG,Database File,PDKNCPL0UF,Unknown,Full Procedural,DISK,PDWCETR.txt
7689,PDWDEFR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,PDWDEFR_RPG.txt
7689,PDWDEFR,RPG,Database File,PDM0REL1IF,Unknown,Full Procedural,DISK,PDWDEFR_RPG.txt
7689,PDWDEFR,RPG,Database File,PDNDCPL1IF,Unknown,Full Procedural,DISK,PDWDEFR_RPG.txt
7689,PDWDEFR,RPG,Database File,PDNCCPL1IF,Unknown,Full Procedural,DISK,PDWDEFR_RPG.txt
7689,PDWDEFR,RPG,Database File,PDM1REL1IF,Unknown,Full Procedural,DISK,PDWDEFR_RPG.txt
7689,PDWDEFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,PDWDEFR_RPG.txt
7689,PDWDEFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,PDWDEFR_RPG.txt
7689,PDWDEFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,PDWDEFR_RPG.txt
7689,PDWDEFR,RPG,Database File,PDNCCPL0UF,Unknown,Full Procedural,DISK,PDWDEFR_RPG.txt
7689,PDWDEFR,RPG,Database File,PDM1REL0UF,Unknown,Full Procedural,DISK,PDWDEFR_RPG.txt
7689,PDWDEFR,RPG,Database File,PDM0REL0UF,Unknown,Full Procedural,DISK,PDWDEFR_RPG.txt
7692,PDWDPFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,PDWDPFR_RPG.txt
7692,PDWDPFR,RPG,Database File,OPBFCPL2IF,Unknown,Full Procedural,DISK,PDWDPFR_RPG.txt
7692,PDWDPFR,RPG,Database File,CAABREL3IF,Unknown,Full Procedural,DISK,PDWDPFR_RPG.txt
7692,PDWDPFR,RPG,Database File,OMFFREL0IF,Unknown,Full Procedural,DISK,PDWDPFR_RPG.txt
7692,PDWDPFR,RPG,Database File,OPBFCPL1IF,Unknown,Full Procedural,DISK,PDWDPFR_RPG.txt
7692,PDWDPFR,RPG,Database File,OPBGWKL1IF,Unknown,Full Procedural,DISK,PDWDPFR_RPG.txt
7692,PDWDPFR,RPG,Database File,OMFLCPL1IF,Unknown,Full Procedural,DISK,PDWDPFR_RPG.txt
7692,PDWDPFR,RPG,Database File,OMFJCPL0IF,Unknown,Full Procedural,DISK,PDWDPFR_RPG.txt
7692,PDWDPFR,RPG,Database File,OMFJCPLLIF,Unknown,Full Procedural,DISK,PDWDPFR_RPG.txt
7692,PDWDPFR,RPG,Database File,CABBRELAIF,Unknown,Full Procedural,DISK,PDWDPFR_RPG.txt
7692,PDWDPFR,RPG,Database File,PMAMREL1IF,Unknown,Full Procedural,DISK,PDWDPFR_RPG.txt
7692,PDWDPFR,RPG,Database File,PDLCREL0IF,Unknown,Full Procedural,DISK,PDWDPFR_RPG.txt
7692,PDWDPFR,RPG,Database File,OPBGWKLAIF,Unknown,Full Procedural,DISK,PDWDPFR_RPG.txt
7692,PDWDPFR,RPG,Database File,PDKECPL1IF,Unknown,Full Procedural,DISK,PDWDPFR_RPG.txt
7692,PDWDPFR,RPG,Database File,OPBFCPL8IF,Unknown,Full Procedural,DISK,PDWDPFR_RPG.txt
7692,PDWDPFR,RPG,Database File,CABZREL1IF,Unknown,Full Procedural,DISK,PDWDPFR_RPG.txt
7692,PDWDPFR,RPG,Database File,PDIOREL1IF,Unknown,Full Procedural,DISK,PDWDPFR_RPG.txt
7695,PDWGPVR,RPG,Database File,OMHLREL3IF,Unknown,Full Procedural,DISK,PDWGPVR_RPG.txt
7695,PDWGPVR,RPG,Database File,CAAMREL3IF,Unknown,Full Procedural,DISK,PDWGPVR_RPG.txt
7695,PDWGPVR,RPG,Database File,CAABREL3IF,Unknown,Full Procedural,DISK,PDWGPVR_RPG.txt
7695,PDWGPVR,RPG,Database File,PDJYREL2IF,Unknown,Full Procedural,DISK,PDWGPVR_RPG.txt
7695,PDWGPVR,RPG,Database File,OMFJCPL0IF,Unknown,Full Procedural,DISK,PDWGPVR_RPG.txt
7695,PDWGPVR,RPG,Database File,OMFFREL0IF,Unknown,Full Procedural,DISK,PDWGPVR_RPG.txt
7695,PDWGPVR,RPG,Database File,CAADREL3IF,Unknown,Full Procedural,DISK,PDWGPVR_RPG.txt
7695,PDWGPVR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,PDWGPVR_RPG.txt
7695,PDWGPVR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,PDWGPVR_RPG.txt
7695,PDWGPVR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,PDWGPVR_RPG.txt
7699,PDWHPFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,PDWHPFR_RPG.txt
7699,PDWHPFR,RPG,Database File,OMHSTPL3IF,Unknown,Full Procedural,DISK,PDWHPFR_RPG.txt
7699,PDWHPFR,RPG,Database File,CAABREL1IF,Unknown,Full Procedural,DISK,PDWHPFR_RPG.txt
7699,PDWHPFR,RPG,Database File,OPBFCPL1IF,Unknown,Full Procedural,DISK,PDWHPFR_RPG.txt
7699,PDWHPFR,RPG,Database File,CABZREL1IF,Unknown,Full Procedural,DISK,PDWHPFR_RPG.txt
7699,PDWHPFR,RPG,Database File,OMFFREL0IF,Unknown,Full Procedural,DISK,PDWHPFR_RPG.txt
7699,PDWHPFR,RPG,Database File,OMHSTPL1IF,Unknown,Full Procedural,DISK,PDWHPFR_RPG.txt
7702,PDWHSRR,RPG,Database File,OMFFREL0IF,Unknown,Full Procedural,DISK,PDWHSRR_RPG.txt
7706,PDWJEFR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,PDWJEFR_RPG.txt
7706,PDWJEFR,RPG,Database File,PDLECPL1IF,Unknown,Full Procedural,DISK,PDWJEFR_RPG.txt
7706,PDWJEFR,RPG,Database File,OMFFREL0IF,Unknown,Full Procedural,DISK,PDWJEFR_RPG.txt
7706,PDWJEFR,RPG,Database File,CAADREL3IF,Unknown,Full Procedural,DISK,PDWJEFR_RPG.txt
7706,PDWJEFR,RPG,Database File,CAADREL1IF,Unknown,Full Procedural,DISK,PDWJEFR_RPG.txt
7706,PDWJEFR,RPG,Database File,CAACREL1IF,Unknown,Full Procedural,DISK,PDWJEFR_RPG.txt
7706,PDWJEFR,RPG,Database File,CAACREL2IF,Unknown,Full Procedural,DISK,PDWJEFR_RPG.txt
7706,PDWJEFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,PDWJEFR_RPG.txt
7706,PDWJEFR,RPG,Database File,PDLECPL0UF,Unknown,Full Procedural,DISK,PDWJEFR_RPG.txt
7713,PDWLPVR,RPG,Database File,CAABREL4IF,Unknown,Full Procedural,DISK,PDWLPVR_RPG.txt
7713,PDWLPVR,RPG,Database File,PDMKCPL1IF,Unknown,Full Procedural,DISK,PDWLPVR_RPG.txt
7713,PDWLPVR,RPG,Database File,CAABREL3IF,Unknown,Full Procedural,DISK,PDWLPVR_RPG.txt
7713,PDWLPVR,RPG,Database File,PDJYREL2IF,Unknown,Full Procedural,DISK,PDWLPVR_RPG.txt
7713,PDWLPVR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,PDWLPVR_RPG.txt
7713,PDWLPVR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,PDWLPVR_RPG.txt
7713,PDWLPVR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,PDWLPVR_RPG.txt
7717,PDWMSRR,RPG,Database File,PDLFREL2IF,Unknown,Full Procedural,DISK,PDWMSRR_RPG.txt
7721,PDWNEFR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,PDWNEFR_RPG.txt
7721,PDWNEFR,RPG,Database File,PDLFREL1IF,Unknown,Full Procedural,DISK,PDWNEFR_RPG.txt
7721,PDWNEFR,RPG,Database File,CAACREL1IF,Unknown,Full Procedural,DISK,PDWNEFR_RPG.txt
7721,PDWNEFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,PDWNEFR_RPG.txt
7721,PDWNEFR,RPG,Database File,PDLFREL0UF,Unknown,Full Procedural,DISK,PDWNEFR_RPG.txt
7724,PDWNSRR,RPG,Database File,PDNDCPL2IF,Unknown,Full Procedural,DISK,PDWNSRR_RPG.txt
7727,PDWOXFR,RPG,Database File,PDJ2CPL3IF,Unknown,Full Procedural,DISK,PDWOXFR_RPG.txt
7727,PDWOXFR,RPG,Database File,PDJ2CPL0UF,Unknown,Full Procedural,DISK,PDWOXFR_RPG.txt
7730,PDWPXFR,RPG,Database File,OMFJCPL0IF,Unknown,Full Procedural,DISK,PDWPXFR_RPG.txt
7730,PDWPXFR,RPG,Database File,OPBFCPL8IF,Unknown,Full Procedural,DISK,PDWPXFR_RPG.txt
7730,PDWPXFR,RPG,Database File,CAADREL1IF,Unknown,Full Procedural,DISK,PDWPXFR_RPG.txt
7730,PDWPXFR,RPG,Database File,PDLFREL0IF,Unknown,Full Procedural,DISK,PDWPXFR_RPG.txt
7732,PDWQXFR,RPG,Database File,ELBWARE,Input,Full Procedural,DISK,PDWQXFR.txt
7735,PDWRDFR,RPG,Database File,OMCRWKL1IF,Unknown,Full Procedural,DISK,PDWRDFR_RPG.txt
7735,PDWRDFR,RPG,Database File,CAABREL3IF,Unknown,Full Procedural,DISK,PDWRDFR_RPG.txt
7735,PDWRDFR,RPG,Database File,OPBFCPL1IF,Unknown,Full Procedural,DISK,PDWRDFR_RPG.txt
7735,PDWRDFR,RPG,Database File,OPBGWKL1IF,Unknown,Full Procedural,DISK,PDWRDFR_RPG.txt
7735,PDWRDFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,PDWRDFR_RPG.txt
7735,PDWRDFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,PDWRDFR_RPG.txt
7735,PDWRDFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,PDWRDFR_RPG.txt
7738,PDWREFR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,PDWREFR_RPG.txt
7738,PDWREFR,RPG,Database File,PDLGCPL1IF,Unknown,Full Procedural,DISK,PDWREFR_RPG.txt
7738,PDWREFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,PDWREFR_RPG.txt
7738,PDWREFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,PDWREFR_RPG.txt
7738,PDWREFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,PDWREFR_RPG.txt
7738,PDWREFR,RPG,Database File,PDLGCPL0UF,Unknown,Full Procedural,DISK,PDWREFR_RPG.txt
7741,PDWSXFR,RPG,Database File,OPBGWKL1IF,Unknown,Full Procedural,DISK,PDWSXFR_RPG.txt
7741,PDWSXFR,RPG,Database File,OPBGWKL0IF,Unknown,Full Procedural,DISK,PDWSXFR_RPG.txt
7745,PDWTPFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,PDWTPFR_RPG.txt
7745,PDWTPFR,RPG,Database File,PDLECPL1IF,Unknown,Full Procedural,DISK,PDWTPFR_RPG.txt
7745,PDWTPFR,RPG,Database File,OMFFREL0IF,Unknown,Full Procedural,DISK,PDWTPFR_RPG.txt
7745,PDWTPFR,RPG,Database File,CAADREL3IF,Unknown,Full Procedural,DISK,PDWTPFR_RPG.txt
7745,PDWTPFR,RPG,Database File,CAACREL1IF,Unknown,Full Procedural,DISK,PDWTPFR_RPG.txt
7745,PDWTPFR,RPG,Database File,CAACREL2IF,Unknown,Full Procedural,DISK,PDWTPFR_RPG.txt
7748,PDWUXFR,RPG,Database File,OPBFCPL0IF,Unknown,Full Procedural,DISK,PDWUXFR_RPG.txt
7749,PDWVPFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,PDWVPFR.txt
7749,PDWVPFR,RPG,Database File,OPBFCPM4IF,Unknown,Full Procedural,DISK,PDWVPFR.txt
7749,PDWVPFR,RPG,Database File,CAABREL3IF,Unknown,Full Procedural,DISK,PDWVPFR.txt
7749,PDWVPFR,RPG,Database File,OMFFREL0IF,Unknown,Full Procedural,DISK,PDWVPFR.txt
7749,PDWVPFR,RPG,Database File,OPBGWKL1IF,Unknown,Full Procedural,DISK,PDWVPFR.txt
7749,PDWVPFR,RPG,Database File,OMFLCPL1IF,Unknown,Full Procedural,DISK,PDWVPFR.txt
7749,PDWVPFR,RPG,Database File,OMFJCPL0IF,Unknown,Full Procedural,DISK,PDWVPFR.txt
7749,PDWVPFR,RPG,Database File,PDKECPL1IF,Unknown,Full Procedural,DISK,PDWVPFR.txt
7752,PDWWXFR,RPG,Database File,OPBGWKLAIF,Unknown,Full Procedural,DISK,PDWWXFR_RPG.txt
7752,PDWWXFR,RPG,Database File,CABZREL1IF,Unknown,Full Procedural,DISK,PDWWXFR_RPG.txt
7752,PDWWXFR,RPG,Database File,OMHLREL2IF,Unknown,Full Procedural,DISK,PDWWXFR_RPG.txt
7753,PDWXDFR,RPG,Database File,OPBFCPLOIF,Unknown,Full Procedural,DISK,PDWXDFR.txt
7753,PDWXDFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,PDWXDFR.txt
7753,PDWXDFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,PDWXDFR.txt
7753,PDWXDFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,PDWXDFR.txt
7756,PDWXXFR,RPG,Database File,OPBFCPL1IF,Unknown,Full Procedural,DISK,PDWXXFR_RPG.txt
7756,PDWXXFR,RPG,Database File,OPBGWKL1IF,Unknown,Full Procedural,DISK,PDWXXFR_RPG.txt
7756,PDWXXFR,RPG,Database File,CABZREL1IF,Unknown,Full Procedural,DISK,PDWXXFR_RPG.txt
7756,PDWXXFR,RPG,Database File,OMCRWKL1IF,Unknown,Full Procedural,DISK,PDWXXFR_RPG.txt
7756,PDWXXFR,RPG,Database File,OPCPCPL1IF,Unknown,Full Procedural,DISK,PDWXXFR_RPG.txt
7756,PDWXXFR,RPG,Database File,PDIECPL1IF,Unknown,Full Procedural,DISK,PDWXXFR_RPG.txt
7756,PDWXXFR,RPG,Database File,PDMRREL1IF,Unknown,Full Procedural,DISK,PDWXXFR_RPG.txt
7756,PDWXXFR,RPG,Database File,PDMSREL1IF,Unknown,Full Procedural,DISK,PDWXXFR_RPG.txt
7756,PDWXXFR,RPG,Database File,PUA6CPL1IF,Unknown,Full Procedural,DISK,PDWXXFR_RPG.txt
7756,PDWXXFR,RPG,Database File,PMAMREL1IF,Unknown,Full Procedural,DISK,PDWXXFR_RPG.txt
7756,PDWXXFR,RPG,Database File,CAASREL0UF,Unknown,Full Procedural,DISK,PDWXXFR_RPG.txt
7756,PDWXXFR,RPG,Database File,OPBFCPW0IF,Unknown,Full Procedural,DISK,PDWXXFR_RPG.txt
7756,PDWXXFR,RPG,Database File,OPEYCPL0IF,Unknown,Full Procedural,DISK,PDWXXFR_RPG.txt
7756,PDWXXFR,RPG,Database File,OPBGWKW0IF,Unknown,Full Procedural,DISK,PDWXXFR_RPG.txt
7756,PDWXXFR,RPG,Database File,OMCRWKL3IF,Unknown,Full Procedural,DISK,PDWXXFR_RPG.txt
7756,PDWXXFR,RPG,Database File,OPCPCPL3IF,Unknown,Full Procedural,DISK,PDWXXFR_RPG.txt
7756,PDWXXFR,RPG,Database File,PDIECPL3IF,Unknown,Full Procedural,DISK,PDWXXFR_RPG.txt
7756,PDWXXFR,RPG,Database File,PDMRREL5IF,Unknown,Full Procedural,DISK,PDWXXFR_RPG.txt
7756,PDWXXFR,RPG,Database File,PDMSREL4IF,Unknown,Full Procedural,DISK,PDWXXFR_RPG.txt
7756,PDWXXFR,RPG,Database File,PUA6CPL2IF,Unknown,Full Procedural,DISK,PDWXXFR_RPG.txt
7756,PDWXXFR,RPG,Database File,PMAMREL0UF,Unknown,Full Procedural,DISK,PDWXXFR_RPG.txt
7757,PDWYDFR,RPG,Database File,OPBFCPLOIF,Unknown,Full Procedural,DISK,PDWYDFR.txt
7757,PDWYDFR,RPG,Database File,OPC0REL1IF,Unknown,Full Procedural,DISK,PDWYDFR.txt
7757,PDWYDFR,RPG,Database File,CABBREL1IF,Unknown,Full Procedural,DISK,PDWYDFR.txt
7757,PDWYDFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,PDWYDFR.txt
7757,PDWYDFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,PDWYDFR.txt
7757,PDWYDFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,PDWYDFR.txt
7759,PDWZDFR,RPG,Database File,OPBFCPLOIF,Unknown,Full Procedural,DISK,PDWZDFR.txt
7759,PDWZDFR,RPG,Database File,CAABREL3IF,Unknown,Full Procedural,DISK,PDWZDFR.txt
7759,PDWZDFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,PDWZDFR.txt
7759,PDWZDFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,PDWZDFR.txt
7759,PDWZDFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,PDWZDFR.txt
7763,PDX0PVR,RPG,Database File,CAADREL1IF,Unknown,Full Procedural,DISK,PDX0PVR_RPG.txt
7763,PDX0PVR,RPG,Database File,CAABREL4IF,Unknown,Full Procedural,DISK,PDX0PVR_RPG.txt
7763,PDX0PVR,RPG,Database File,CAABREL3IF,Unknown,Full Procedural,DISK,PDX0PVR_RPG.txt
7763,PDX0PVR,RPG,Database File,CABZREL1IF,Unknown,Full Procedural,DISK,PDX0PVR_RPG.txt
7763,PDX0PVR,RPG,Database File,CABZREL7IF,Unknown,Full Procedural,DISK,PDX0PVR_RPG.txt
7763,PDX0PVR,RPG,Database File,OME8REL0IF,Unknown,Full Procedural,DISK,PDX0PVR_RPG.txt
7763,PDX0PVR,RPG,Database File,OME9REL0IF,Unknown,Full Procedural,DISK,PDX0PVR_RPG.txt
7763,PDX0PVR,RPG,Database File,OMFAREL1IF,Unknown,Full Procedural,DISK,PDX0PVR_RPG.txt
7763,PDX0PVR,RPG,Database File,PDILREL0IF,Unknown,Full Procedural,DISK,PDX0PVR_RPG.txt
7763,PDX0PVR,RPG,Database File,CAAIREL1IF,Unknown,Full Procedural,DISK,PDX0PVR_RPG.txt
7763,PDX0PVR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,PDX0PVR_RPG.txt
7763,PDX0PVR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,PDX0PVR_RPG.txt
7763,PDX0PVR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,PDX0PVR_RPG.txt
7764,PDX0UPR,RPG,Database File,PDNEREL1IF,Unknown,Full Procedural,DISK,PDX0UPR.txt
7766,PDX0XFR,RPG,Database File,OMFJCPLAIF,Unknown,Full Procedural,DISK,PDX0XFR_RPG.txt
7766,PDX0XFR,RPG,Database File,OMFLCPL1IF,Unknown,Full Procedural,DISK,PDX0XFR_RPG.txt
7766,PDX0XFR,RPG,Database File,OMFLCPL0UF,Unknown,Full Procedural,DISK,PDX0XFR_RPG.txt
7769,PDX1PFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,PDX1PFR_RPG.txt
7769,PDX1PFR,RPG,Database File,PDJ6REL1IF,Unknown,Full Procedural,DISK,PDX1PFR_RPG.txt
7769,PDX1PFR,RPG,Database File,CAABREL3IF,Unknown,Full Procedural,DISK,PDX1PFR_RPG.txt
7771,PDX1XFR,RPG,Database File,PDMKCPL1IF,Unknown,Full Procedural,DISK,PDX1XFR_RPG.txt
7771,PDX1XFR,RPG,Database File,PDMOCPL1IF,Unknown,Full Procedural,DISK,PDX1XFR_RPG.txt
7771,PDX1XFR,RPG,Database File,OMHSTPL1IF,Unknown,Full Procedural,DISK,PDX1XFR_RPG.txt
7771,PDX1XFR,RPG,Database File,PDJEREL2IF,Unknown,Full Procedural,DISK,PDX1XFR_RPG.txt
7771,PDX1XFR,RPG,Database File,OPBFCPL1IF,Unknown,Full Procedural,DISK,PDX1XFR_RPG.txt
7771,PDX1XFR,RPG,Database File,OPBGWKL1IF,Unknown,Full Procedural,DISK,PDX1XFR_RPG.txt
7771,PDX1XFR,RPG,Database File,CAAPREL2IF,Unknown,Full Procedural,DISK,PDX1XFR_RPG.txt
7771,PDX1XFR,RPG,Database File,PDMNCPL2IF,Unknown,Full Procedural,DISK,PDX1XFR_RPG.txt
7771,PDX1XFR,RPG,Database File,PDMPCPL1IF,Unknown,Full Procedural,DISK,PDX1XFR_RPG.txt
7771,PDX1XFR,RPG,Database File,OPBGWKLAIF,Unknown,Full Procedural,DISK,PDX1XFR_RPG.txt
7771,PDX1XFR,RPG,Database File,CAADREL1IF,Unknown,Full Procedural,DISK,PDX1XFR_RPG.txt
7771,PDX1XFR,RPG,Database File,CABBREL1IF,Unknown,Full Procedural,DISK,PDX1XFR_RPG.txt
7771,PDX1XFR,RPG,Database File,PPATREL1IF,Unknown,Full Procedural,DISK,PDX1XFR_RPG.txt
7771,PDX1XFR,RPG,Database File,PDNACPL0IF,Unknown,Full Procedural,DISK,PDX1XFR_RPG.txt
7776,PDX3XFR,RPG,Database File,CAAFREL6IF,Unknown,Full Procedural,DISK,PDX3XFR_RPG.txt
7776,PDX3XFR,RPG,Database File,PDNGCPL1IF,Unknown,Full Procedural,DISK,PDX3XFR_RPG.txt
7776,PDX3XFR,RPG,Database File,OMFJCPL9IF,Unknown,Full Procedural,DISK,PDX3XFR_RPG.txt
7776,PDX3XFR,RPG,Database File,PDNGCPL0UF,Unknown,Full Procedural,DISK,PDX3XFR_RPG.txt
7778,PDX4XFR,RPG,Database File,PDJ2CPL3IF,Unknown,Full Procedural,DISK,PDX4XFR_RPG.txt
7778,PDX4XFR,RPG,Database File,ARBECPL4IF,Unknown,Full Procedural,DISK,PDX4XFR_RPG.txt
7778,PDX4XFR,RPG,Database File,CAEBREL3IF,Unknown,Full Procedural,DISK,PDX4XFR_RPG.txt
7778,PDX4XFR,RPG,Database File,ARBDCPL3IF,Unknown,Full Procedural,DISK,PDX4XFR_RPG.txt
7778,PDX4XFR,RPG,Database File,PDJ3CPL1IF,Unknown,Full Procedural,DISK,PDX4XFR_RPG.txt
7778,PDX4XFR,RPG,Database File,PPA4CPL2IF,Unknown,Full Procedural,DISK,PDX4XFR_RPG.txt
7778,PDX4XFR,RPG,Database File,PDJ3CPL2IF,Unknown,Full Procedural,DISK,PDX4XFR_RPG.txt
7778,PDX4XFR,RPG,Database File,ARBECPL1IF,Unknown,Full Procedural,DISK,PDX4XFR_RPG.txt
7778,PDX4XFR,RPG,Database File,ARBKCPL1IF,Unknown,Full Procedural,DISK,PDX4XFR_RPG.txt
7778,PDX4XFR,RPG,Database File,CAASREL3IF,Unknown,Full Procedural,DISK,PDX4XFR_RPG.txt
7778,PDX4XFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,PDX4XFR_RPG.txt
7778,PDX4XFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,PDX4XFR_RPG.txt
7778,PDX4XFR,RPG,Database File,CAADREL9IF,Unknown,Full Procedural,DISK,PDX4XFR_RPG.txt
7778,PDX4XFR,RPG,Database File,CAABREL3IF,Unknown,Full Procedural,DISK,PDX4XFR_RPG.txt
7778,PDX4XFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,PDX4XFR_RPG.txt
7778,PDX4XFR,RPG,Database File,PDJ5CPL0IF,Unknown,Full Procedural,DISK,PDX4XFR_RPG.txt
7778,PDX4XFR,RPG,Database File,ARBECPL0UF,Unknown,Full Procedural,DISK,PDX4XFR_RPG.txt
7778,PDX4XFR,RPG,Database File,ARBDCPL0UF,Unknown,Full Procedural,DISK,PDX4XFR_RPG.txt
7778,PDX4XFR,RPG,Database File,ARBKCPL0UF,Unknown,Full Procedural,DISK,PDX4XFR_RPG.txt
7778,PDX4XFR,RPG,Database File,PDJ2CPL0UF,Unknown,Full Procedural,DISK,PDX4XFR_RPG.txt
7779,PDX5DFR,RPG,Database File,CAVLLSL0IF,Unknown,Full Procedural,DISK,PDX5DFR.txt
7779,PDX5DFR,RPG,Database File,OMFJCPL8IF,Unknown,Full Procedural,DISK,PDX5DFR.txt
7779,PDX5DFR,RPG,Database File,CAABREL3IF,Unknown,Full Procedural,DISK,PDX5DFR.txt
7779,PDX5DFR,RPG,Database File,CAAPREL2IF,Unknown,Full Procedural,DISK,PDX5DFR.txt
7779,PDX5DFR,RPG,Database File,OMFJCPL0IF,Unknown,Full Procedural,DISK,PDX5DFR.txt
7779,PDX5DFR,RPG,Database File,OPBFCPL8IF,Unknown,Full Procedural,DISK,PDX5DFR.txt
7779,PDX5DFR,RPG,Database File,PDJEREL2IF,Unknown,Full Procedural,DISK,PDX5DFR.txt
7779,PDX5DFR,RPG,Database File,OMFLCPL4IF,Unknown,Full Procedural,DISK,PDX5DFR.txt
7779,PDX5DFR,RPG,Database File,OPBFCPL1IF,Unknown,Full Procedural,DISK,PDX5DFR.txt
7779,PDX5DFR,RPG,Database File,OMFLCPL1IF,Unknown,Full Procedural,DISK,PDX5DFR.txt
7779,PDX5DFR,RPG,Database File,OPBGWKLAIF,Unknown,Full Procedural,DISK,PDX5DFR.txt
7779,PDX5DFR,RPG,Database File,CABZREL1IF,Unknown,Full Procedural,DISK,PDX5DFR.txt
7779,PDX5DFR,RPG,Database File,PDIOREL1IF,Unknown,Full Procedural,DISK,PDX5DFR.txt
7779,PDX5DFR,RPG,Database File,CADRREL1IF,Unknown,Full Procedural,DISK,PDX5DFR.txt
7779,PDX5DFR,RPG,Database File,CADTREL1IF,Unknown,Full Procedural,DISK,PDX5DFR.txt
7779,PDX5DFR,RPG,Database File,CADNREL2IF,Unknown,Full Procedural,DISK,PDX5DFR.txt
7782,PDX6XFR,RPG,Database File,PDMKCPL4IF,Unknown,Full Procedural,DISK,PDX6XFR_RPG.txt
7782,PDX6XFR,RPG,Database File,OPBFCPL1IF,Unknown,Full Procedural,DISK,PDX6XFR_RPG.txt
7782,PDX6XFR,RPG,Database File,PDMOCPL1IF,Unknown,Full Procedural,DISK,PDX6XFR_RPG.txt
7782,PDX6XFR,RPG,Database File,CAEOREL1IF,Unknown,Full Procedural,DISK,PDX6XFR_RPG.txt
7782,PDX6XFR,RPG,Database File,CABZREL1IF,Unknown,Full Procedural,DISK,PDX6XFR_RPG.txt
7782,PDX6XFR,RPG,Database File,OPBGWKL1IF,Unknown,Full Procedural,DISK,PDX6XFR_RPG.txt
7782,PDX6XFR,RPG,Database File,CAADREL1IF,Unknown,Full Procedural,DISK,PDX6XFR_RPG.txt
7782,PDX6XFR,RPG,Database File,PDMPCPL1IF,Unknown,Full Procedural,DISK,PDX6XFR_RPG.txt
7782,PDX6XFR,RPG,Database File,CABBREL1IF,Unknown,Full Procedural,DISK,PDX6XFR_RPG.txt
7782,PDX6XFR,RPG,Database File,PPA3CPL1IF,Unknown,Full Procedural,DISK,PDX6XFR_RPG.txt
